tp_item,covergroup,coverpoint,bin,adopted
TP-REG-018,CG-REG-007,cp_knobs_changed,two_three,0
TP-REG-018,CG-REG-007,cp_phase_count,k2,0
TP-REG-018,CG-REG-007,cp_phase_count,k3_4,0
TP-REG-018,CG-REG-007,cp_phase_count,k5_plus,0
TP-REG-018,CG-REG-007,cp_phase_idx,first,0
TP-REG-018,CG-REG-007,cp_phase_idx,last,0
TP-REG-018,CG-REG-007,cp_phase_idx,middle,0
TP-REG-018,CG-REG-007,cp_region_duration_class,long,0
TP-REG-018,CG-REG-007,cp_region_duration_class,medium,0
TP-REG-018,CG-REG-007,cp_region_duration_class,short,0
TP-REG-018,CG-REG-007,cr_count_x_dur,k2_long,0
TP-REG-018,CG-REG-007,cr_count_x_dur,k2_medium,0
TP-REG-018,CG-REG-007,cr_count_x_dur,k2_short,0
TP-REG-018,CG-REG-007,cr_count_x_dur,k3_4_long,0
TP-REG-018,CG-REG-007,cr_count_x_dur,k3_4_medium,0
TP-REG-018,CG-REG-007,cr_count_x_dur,k3_4_short,0
TP-REG-018,CG-REG-007,cr_count_x_dur,k5_plus_long,0
TP-REG-018,CG-REG-007,cr_count_x_dur,k5_plus_medium,0
TP-REG-018,CG-REG-007,cr_count_x_dur,k5_plus_short,0
TP-REG-018,CG-REG-008,cp_inflight_event,none,0
TP-REG-018,CG-REG-008,cp_knob_changed,debug_req_regime,0
TP-REG-018,CG-REG-008,cp_knob_changed,dmem_err_rate,0
TP-REG-018,CG-REG-008,cp_knob_changed,dmem_gnt_delay,0
TP-REG-018,CG-REG-008,cp_knob_changed,dmem_rvalid_delay,0
TP-REG-018,CG-REG-008,cp_knob_changed,fetch_enable_regime,0
TP-REG-018,CG-REG-008,cp_knob_changed,icache_ecc_err_rate,0
TP-REG-018,CG-REG-008,cp_knob_changed,imem_err_rate,0
TP-REG-018,CG-REG-008,cp_knob_changed,imem_gnt_delay,0
TP-REG-018,CG-REG-008,cp_knob_changed,imem_outstanding_cap,0
TP-REG-018,CG-REG-008,cp_knob_changed,imem_rvalid_delay,0
TP-REG-018,CG-REG-008,cp_knob_changed,instr_mix,0
TP-REG-018,CG-REG-008,cp_knob_changed,irq_hold,0
TP-REG-018,CG-REG-008,cp_knob_changed,irq_line_mix,0
TP-REG-018,CG-REG-008,cp_knob_changed,irq_regime,0
TP-REG-018,CG-REG-008,cp_knob_changed,pmp_regime,0
TP-REG-018,CG-REG-008,cp_knob_changed,priv_regime,0
TP-REG-018,CG-REG-008,cp_knob_changed,scr_key_delay,0
TP-REG-018,CG-REG-008,cp_knob_group,dbg_fe,0
TP-REG-018,CG-REG-008,cp_knob_group,dmem,0
TP-REG-018,CG-REG-008,cp_knob_group,icache,0
TP-REG-018,CG-REG-008,cp_knob_group,imem,0
TP-REG-018,CG-REG-008,cp_knob_group,irq,0
TP-REG-018,CG-REG-008,cp_knob_group,program,0
TP-REG-019,CG-REG-007,cp_phase_count,k1,0
TP-REG-019,CG-REG-007,cp_pinned_count,all,0
TP-REG-019,CG-REG-007,cp_pinned_count,none,0
TP-REG-019,CG-REG-007,cp_pinned_count,one,0
TP-REG-019,CG-REG-007,cp_pinned_count,several,0
TP-REG-019,CG-REG-007,cr_count_x_dur,k1_long,0
TP-REG-019,CG-REG-007,cr_count_x_dur,k1_medium,0
TP-REG-019,CG-REG-007,cr_count_x_dur,k1_short,0
TP-REG-019,CG-REG-007,cr_pinned_x_changed,none_four_plus,0
TP-REG-019,CG-REG-007,cr_pinned_x_changed,none_one,0
TP-REG-019,CG-REG-007,cr_pinned_x_changed,none_two_three,0
TP-REG-019,CG-REG-007,cr_pinned_x_changed,one_four_plus,0
TP-REG-019,CG-REG-007,cr_pinned_x_changed,one_one,0
TP-REG-019,CG-REG-007,cr_pinned_x_changed,one_two_three,0
TP-REG-019,CG-REG-007,cr_pinned_x_changed,several_four_plus,0
TP-REG-019,CG-REG-007,cr_pinned_x_changed,several_one,0
TP-REG-019,CG-REG-007,cr_pinned_x_changed,several_two_three,0
TP-REG-020,CG-REG-008,cp_inflight_event,fetch_outstanding,0
TP-REG-020,CG-REG-008,cr_group_x_inflight,dbg_fe_fetch_outstanding,0
TP-REG-020,CG-REG-008,cr_group_x_inflight,dmem_fetch_outstanding,0
TP-REG-020,CG-REG-008,cr_group_x_inflight,icache_fetch_outstanding,0
TP-REG-020,CG-REG-008,cr_group_x_inflight,imem_fetch_outstanding,0
TP-REG-020,CG-REG-008,cr_group_x_inflight,irq_fetch_outstanding,0
TP-REG-020,CG-REG-008,cr_knob_x_inflight,imem_err_rate_fetch_outstanding,0
TP-REG-020,CG-REG-008,cr_knob_x_inflight,imem_gnt_delay_fetch_outstanding,0
TP-REG-020,CG-REG-008,cr_knob_x_inflight,imem_outstanding_cap_fetch_outstanding,0
TP-REG-020,CG-REG-008,cr_knob_x_inflight,imem_rvalid_delay_fetch_outstanding,0
TP-REG-021,CG-REG-008,cp_inflight_event,data_outstanding,0
TP-REG-021,CG-REG-008,cr_group_x_inflight,dbg_fe_data_outstanding,0
TP-REG-021,CG-REG-008,cr_group_x_inflight,dmem_data_outstanding,0
TP-REG-021,CG-REG-008,cr_group_x_inflight,icache_data_outstanding,0
TP-REG-021,CG-REG-008,cr_group_x_inflight,imem_data_outstanding,0
TP-REG-021,CG-REG-008,cr_group_x_inflight,irq_data_outstanding,0
TP-REG-021,CG-REG-008,cr_knob_x_inflight,dmem_err_rate_data_outstanding,0
TP-REG-021,CG-REG-008,cr_knob_x_inflight,dmem_gnt_delay_data_outstanding,0
TP-REG-021,CG-REG-008,cr_knob_x_inflight,dmem_rvalid_delay_data_outstanding,0
TP-REG-022,CG-REG-008,cp_inflight_event,irq_pending,0
TP-REG-022,CG-REG-008,cr_group_x_inflight,dbg_fe_irq_pending,0
TP-REG-022,CG-REG-008,cr_group_x_inflight,dmem_irq_pending,0
TP-REG-022,CG-REG-008,cr_group_x_inflight,icache_irq_pending,0
TP-REG-022,CG-REG-008,cr_group_x_inflight,imem_irq_pending,0
TP-REG-022,CG-REG-008,cr_group_x_inflight,irq_irq_pending,0
TP-REG-022,CG-REG-008,cr_group_x_inflight,program_irq_pending,0
TP-REG-022,CG-REG-008,cr_knob_x_inflight,irq_hold_irq_pending,0
TP-REG-022,CG-REG-008,cr_knob_x_inflight,irq_line_mix_irq_pending,0
TP-REG-022,CG-REG-008,cr_knob_x_inflight,irq_regime_irq_pending,0
TP-REG-023,CG-REG-008,cp_inflight_event,in_wfi,0
TP-REG-023,CG-REG-008,cr_group_x_inflight,dbg_fe_in_wfi,0
TP-REG-023,CG-REG-008,cr_group_x_inflight,dmem_in_wfi,0
TP-REG-023,CG-REG-008,cr_group_x_inflight,icache_in_wfi,0
TP-REG-023,CG-REG-008,cr_group_x_inflight,imem_in_wfi,0
TP-REG-023,CG-REG-008,cr_group_x_inflight,irq_in_wfi,0
TP-REG-023,CG-REG-008,cr_knob_x_inflight,debug_req_regime_in_wfi,0
TP-REG-023,CG-REG-008,cr_knob_x_inflight,fetch_enable_regime_in_wfi,0
TP-REG-023,CG-REG-008,cr_knob_x_inflight,irq_line_mix_in_wfi,0
TP-REG-023,CG-REG-008,cr_knob_x_inflight,irq_regime_in_wfi,0
TP-REG-024,CG-REG-008,cp_inflight_event,in_debug,0
TP-REG-024,CG-REG-008,cr_group_x_inflight,dbg_fe_in_debug,0
TP-REG-024,CG-REG-008,cr_group_x_inflight,dmem_in_debug,0
TP-REG-024,CG-REG-008,cr_group_x_inflight,icache_in_debug,0
TP-REG-024,CG-REG-008,cr_group_x_inflight,imem_in_debug,0
TP-REG-024,CG-REG-008,cr_group_x_inflight,irq_in_debug,0
TP-REG-024,CG-REG-008,cr_knob_x_inflight,debug_req_regime_in_debug,0
TP-REG-024,CG-REG-008,cr_knob_x_inflight,dmem_err_rate_in_debug,0
TP-REG-024,CG-REG-008,cr_knob_x_inflight,imem_err_rate_in_debug,0
TP-REG-024,CG-REG-008,cr_knob_x_inflight,irq_regime_in_debug,0
TP-REG-025,CG-REG-008,cp_inflight_event,mid_zcmp,0
TP-REG-025,CG-REG-008,cr_group_x_inflight,dbg_fe_mid_zcmp,0
TP-REG-025,CG-REG-008,cr_group_x_inflight,dmem_mid_zcmp,0
TP-REG-025,CG-REG-008,cr_group_x_inflight,icache_mid_zcmp,0
TP-REG-025,CG-REG-008,cr_group_x_inflight,imem_mid_zcmp,0
TP-REG-025,CG-REG-008,cr_group_x_inflight,irq_mid_zcmp,0
TP-REG-025,CG-REG-008,cr_knob_x_inflight,debug_req_regime_mid_zcmp,0
TP-REG-025,CG-REG-008,cr_knob_x_inflight,dmem_err_rate_mid_zcmp,0
TP-REG-025,CG-REG-008,cr_knob_x_inflight,dmem_gnt_delay_mid_zcmp,0
TP-REG-025,CG-REG-008,cr_knob_x_inflight,dmem_rvalid_delay_mid_zcmp,0
TP-REG-025,CG-REG-008,cr_knob_x_inflight,irq_regime_mid_zcmp,0
TP-REG-026,CG-REG-009,cp_dmem_intg_rate,frequent,0
TP-REG-026,CG-REG-009,cp_dmem_intg_rate,none,0
TP-REG-026,CG-REG-009,cp_dmem_intg_rate,rare,0
TP-REG-026,CG-REG-009,cp_imem_intg_rate,frequent,0
TP-REG-026,CG-REG-009,cp_imem_intg_rate,none,0
TP-REG-026,CG-REG-009,cp_imem_intg_rate,rare,0
TP-REG-027,CG-REG-010,cp_mcounteren_writable,invalid,0
TP-REG-027,CG-REG-010,cp_mcounteren_writable,off,0
TP-REG-027,CG-REG-010,cp_mcounteren_writable,on,0
TP-RST-001,CG-RST-001,cp_fetch_en_at_release,off,0
TP-RST-001,CG-RST-001,cp_fetch_en_at_release,on,0
TP-RST-001,CG-RST-001,cp_reset_kind,power_on,0
TP-RST-001,CG-RST-002,cp_outputs_at_reset_ok,yes,0
TP-RST-002,CG-RST-001,cp_boot_addr,high,0
TP-RST-002,CG-RST-001,cp_boot_addr,low,0
TP-RST-002,CG-RST-001,cp_boot_addr,mid,0
TP-RST-002,CG-RST-001,cp_boot_addr,zero,0
TP-RST-002,CG-RST-001,cp_boot_low_byte,zero,0
TP-RST-002,CG-RST-001,cp_first_fetch_addr_match,yes,0
TP-RST-002,CG-RST-001,cr_boot_kind,high_power_on,0
TP-RST-002,CG-RST-001,cr_boot_kind,low_power_on,0
TP-RST-002,CG-RST-001,cr_boot_kind,mid_power_on,0
TP-RST-002,CG-RST-001,cr_boot_kind,zero_power_on,0
TP-RST-002,CG-RST-001,cr_pending_first,none_first_instr_retire,0
TP-RST-003,CG-RST-001,cp_boot_addr,high,0
TP-RST-003,CG-RST-001,cp_boot_addr,zero,0
TP-RST-003,CG-RST-001,cp_first_event,first_instr_retire,0
TP-RST-004,CG-RST-001,cp_boot_to_req_cycles,three,0
TP-RST-004,CG-RST-001,cp_boot_to_req_cycles,two,0
TP-RST-004,CG-SEC-005,cp_boot_addr_change_ctx,in_handler,0
TP-RST-004,CG-SEC-005,cp_boot_addr_change_ctx,in_wfi,0
TP-RST-004,CG-SEC-005,cp_boot_addr_change_ctx,running,0
TP-RST-004,CG-SEC-005,cp_event,boot_addr_change,0
TP-RST-005,CG-RST-001,cp_hart_id,max,0
TP-RST-005,CG-RST-001,cp_hart_id,random,0
TP-RST-005,CG-RST-001,cp_hart_id,zero,0
TP-RST-006,CG-RST-001,cr_pending_first,irq_enabled_later_first_instr_retire,0
TP-RST-006,CG-RVFI-001,cp_mode,m,0
TP-RST-006,CG-RVFI-001,cp_mode,u,0
TP-RST-007,CG-SEC-005,cp_bit8_readback,one,0
TP-RST-007,CG-SEC-005,cp_bit8_readback,zero,0
TP-RST-007,CG-SEC-005,cp_bits67_readback,b6_0_b7_0,0
TP-RST-008,CG-RST-001,cp_boot_to_req_cycles,two,0
TP-RST-008,CG-RST-001,cr_fetch_en_first,on_first_instr_retire,0
TP-RST-008,CG-SEC-006,cp_value,on,0
TP-RST-009,CG-RST-003,cp_pipe_state,div_in_flight,0
TP-RST-009,CG-RST-003,cp_pipe_state,empty,0
TP-RST-009,CG-RST-003,cp_pipe_state,id_busy,0
TP-RST-009,CG-RST-003,cp_retire_after_off,one,0
TP-RST-009,CG-RST-003,cp_retire_after_off,two,0
TP-RST-009,CG-RST-003,cp_retire_after_off,zero,0
TP-RST-009,CG-RST-003,cp_transition,off2on,0
TP-RST-009,CG-RST-003,cp_transition,on2off,0
TP-RST-009,CG-RST-003,cr_glitch,on2off_long,0
TP-RST-009,CG-RST-003,cr_glitch,on2off_short,0
TP-RST-009,CG-RST-003,cr_off_event,on2off_none,0
TP-RST-009,CG-RST-003,cr_trans_pipe,on2off_div_in_flight,0
TP-RST-009,CG-RST-003,cr_trans_pipe,on2off_empty,0
TP-RST-009,CG-RST-003,cr_trans_pipe,on2off_id_busy,0
TP-RST-010,CG-RST-003,cp_pipe_state,misaligned_mid,0
TP-RST-010,CG-RST-003,cp_pipe_state,wb_load_outstanding,0
TP-RST-010,CG-RST-003,cp_pipe_state,wb_store_outstanding,0
TP-RST-010,CG-RST-003,cr_trans_pipe,on2off_misaligned_mid,0
TP-RST-010,CG-RST-003,cr_trans_pipe,on2off_wb_load_outstanding,0
TP-RST-010,CG-RST-003,cr_trans_pipe,on2off_wb_store_outstanding,0
TP-RST-011,CG-RST-003,cp_hold_len,long,0
TP-RST-011,CG-RST-003,cp_hold_len,short,0
TP-RST-011,CG-RST-003,cp_resume_pc_continuous,yes,0
TP-RST-011,CG-RST-003,cr_glitch,inv2on_short,0
TP-RST-011,CG-RST-003,cr_glitch,off2on_long,0
TP-RST-011,CG-RST-003,cr_glitch,off2on_short,0
TP-RST-012,CG-RST-001,cp_boot_to_req_cycles,more,0
TP-RST-012,CG-RST-001,cp_fetch_en_at_release,invalid,0
TP-RST-012,CG-RST-001,cp_first_event,none_fetch_disabled,0
TP-RST-012,CG-RST-001,cr_fetch_en_first,invalid_none_fetch_disabled,0
TP-RST-012,CG-RST-001,cr_fetch_en_first,off_first_instr_retire,0
TP-RST-012,CG-RST-001,cr_fetch_en_first,off_none_fetch_disabled,0
TP-RST-013,CG-RST-003,cp_hold_len,one_cycle,0
TP-RST-013,CG-RST-003,cp_transition,inv2inv,0
TP-RST-013,CG-RST-003,cp_transition,inv2off,0
TP-RST-013,CG-RST-003,cp_transition,off2inv,0
TP-RST-013,CG-RST-003,cr_glitch,on2inv_one_cycle,0
TP-RST-013,CG-RST-003,cr_glitch,on2off_one_cycle,0
TP-RST-014,CG-RST-003,cp_event_during_off,debug_req,0
TP-RST-014,CG-RST-003,cp_event_during_off,irq,0
TP-RST-014,CG-RST-003,cp_event_during_off,nmi,0
TP-RST-014,CG-RST-003,cp_event_during_off,none,0
TP-RST-014,CG-RST-003,cr_off_event,on2inv_debug_req,0
TP-RST-014,CG-RST-003,cr_off_event,on2inv_irq,0
TP-RST-014,CG-RST-003,cr_off_event,on2off_debug_req,0
TP-RST-014,CG-RST-003,cr_off_event,on2off_irq,0
TP-RST-014,CG-RST-003,cr_off_event,on2off_nmi,0
TP-RST-015,CG-SEC-006,cp_mie_at_wfi,clear,0
TP-RST-015,CG-SEC-006,cp_mie_at_wfi,set,0
TP-RST-015,CG-SEC-006,cp_off_reason,wait_sleep,0
TP-RST-015,CG-SEC-006,cp_off_reason,wfi_sleep,0
TP-RST-015,CG-SEC-006,cp_on_hold_cause,debug_mode,0
TP-RST-015,CG-SEC-006,cp_on_hold_cause,debug_req,0
TP-RST-015,CG-SEC-006,cp_on_hold_cause,irq_pending,0
TP-RST-015,CG-SEC-006,cp_on_hold_cause,step,0
TP-RST-015,CG-SEC-006,cp_priv_at_wfi,m,0
TP-RST-015,CG-SEC-006,cp_priv_at_wfi,u,0
TP-RST-015,CG-SEC-006,cp_wake_source,debug_req,0
TP-RST-015,CG-SEC-006,cp_wake_source,irq,0
TP-RST-015,CG-SEC-006,cp_wake_source,nmi,0
TP-RST-015,CG-SEC-006,cp_wake_source,none,0
TP-RST-015,CG-SEC-006,cp_wake_source,step,0
TP-RST-015,CG-SEC-006,cr_hold,on_debug_mode,0
TP-RST-015,CG-SEC-006,cr_hold,on_debug_req,0
TP-RST-015,CG-SEC-006,cr_hold,on_irq_pending,0
TP-RST-015,CG-SEC-006,cr_hold,on_step,0
TP-RST-015,CG-SEC-006,cr_wake,off2on_debug_req,0
TP-RST-015,CG-SEC-006,cr_wake,off2on_irq,0
TP-RST-015,CG-SEC-006,cr_wake,off2on_nmi,0
TP-RST-015,CG-SEC-006,cr_wake,off2on_step,0
TP-RST-015,CG-SEC-006,cr_wfi_mie,wait_sleep_set_m,0
TP-RST-015,CG-SEC-006,cr_wfi_mie,wfi_sleep_clear_m,0
TP-RST-015,CG-SEC-006,cr_wfi_mie,wfi_sleep_clear_u,0
TP-RST-015,CG-SEC-006,cr_wfi_mie,wfi_sleep_set_m,0
TP-RST-015,CG-SEC-006,cr_wfi_mie,wfi_sleep_set_u,0
TP-RST-016,CG-SEC-006,cp_on_hold_cause,fetch_outstanding,0
TP-RST-016,CG-SEC-006,cp_on_hold_cause,lsu_outstanding,0
TP-RST-016,CG-SEC-006,cr_hold,on_fetch_outstanding,0
TP-RST-016,CG-SEC-006,cr_hold,on_lsu_outstanding,0
TP-RST-017,CG-RST-001,cp_reset_kind,mid_run,0
TP-RST-017,CG-RST-001,cr_boot_kind,high_mid_run,0
TP-RST-017,CG-RST-001,cr_boot_kind,low_mid_run,0
TP-RST-017,CG-RST-001,cr_boot_kind,mid_mid_run,0
TP-RST-017,CG-RST-001,cr_boot_kind,zero_mid_run,0
TP-RST-017,CG-RST-002,cp_outstanding_count,many,0
TP-RST-017,CG-RST-002,cp_outstanding_count,one,0
TP-RST-017,CG-RST-002,cp_outstanding_count,two,0
TP-RST-017,CG-RST-002,cp_outstanding_count,zero,0
TP-RST-017,CG-RST-002,cp_post_response,bad_intg,0
TP-RST-017,CG-RST-002,cp_post_response,good_intg,0
TP-RST-017,CG-RST-002,cp_post_response,none,0
TP-RST-017,CG-RST-002,cr_inflight_len,idle_long,0
TP-RST-017,CG-RST-002,cr_inflight_resp,fetch_outstanding_good_intg,0
TP-RST-017,CG-RST-002,cr_inflight_resp,idle_none,0
TP-RST-017,CG-RST-002,cr_inflight_resp,load_outstanding_good_intg,0
TP-RST-017,CG-RST-002,cr_inflight_resp,store_outstanding_bad_intg,0
TP-RST-017,CG-RST-002,cr_inflight_resp,store_outstanding_good_intg,0
TP-RST-018,CG-RST-002,cp_inflight,div_in_flight,0
TP-RST-018,CG-RST-002,cp_inflight,dummy_in_id,0
TP-RST-018,CG-RST-002,cp_inflight,misaligned_first_done,0
TP-RST-018,CG-RST-002,cp_inflight,zcmp_mid,0
TP-RST-018,CG-RST-002,cp_reset_len,long,0
TP-RST-018,CG-RST-002,cp_reset_len,one_cycle,0
TP-RST-018,CG-RST-002,cp_reset_len,short,0
TP-RST-018,CG-RST-002,cr_inflight_len,div_in_flight_one_cycle,0
TP-RST-018,CG-RST-002,cr_inflight_len,div_in_flight_short,0
TP-RST-018,CG-RST-002,cr_inflight_len,dummy_in_id_short,0
TP-RST-018,CG-RST-002,cr_inflight_len,zcmp_mid_short,0
TP-RST-018,CG-RST-002,cr_inflight_resp,misaligned_first_done_good_intg,0
TP-RST-018,CG-RST-002,cr_inflight_resp,misaligned_first_done_none,0
TP-RST-019,CG-RST-002,cp_inflight,fetch_disabled,0
TP-RST-019,CG-RST-002,cp_inflight,in_exc_handler,0
TP-RST-019,CG-RST-002,cp_inflight,in_nmi_handler,0
TP-RST-019,CG-RST-002,cr_inflight_len,fetch_disabled_short,0
TP-RST-019,CG-RST-002,cr_inflight_len,in_debug_short,0
TP-RST-019,CG-RST-002,cr_inflight_len,in_exc_handler_short,0
TP-RST-019,CG-RST-002,cr_inflight_len,in_irq_handler_short,0
TP-RST-019,CG-RST-002,cr_inflight_len,in_nmi_handler_short,0
TP-RST-019,CG-RST-002,cr_inflight_len,in_wfi_long,0
TP-RST-019,CG-RST-002,cr_inflight_len,in_wfi_short,0
TP-RST-020,CG-CHERI-001,cp_kind,eot,0
TP-RST-020,CG-SEC-001,cp_event,eot,0
TP-RST-021,CG-RST-004,cp_read_unwritten,no,0
TP-RST-021,CG-RST-004,cp_read_unwritten,yes,0
TP-RST-021,CG-RST-004,cr_unwritten_bank,yes_x16,0
TP-RST-021,CG-RST-004,cr_unwritten_bank,yes_x17_31,0
TP-RST-021,CG-RST-004,cr_unwritten_bank,yes_x1_15,0
TP-RST-022,CG-RST-004,cp_dummy_adjacent,no,0
TP-RST-022,CG-RST-004,cp_dummy_adjacent,yes,0
TP-RST-022,CG-RST-004,cp_rd_bank,none,0
TP-RST-022,CG-RST-004,cp_rd_bank,x16,0
TP-RST-022,CG-RST-004,cp_rd_bank,x17_31,0
TP-RST-022,CG-RST-004,cp_rd_bank,x1_15,0
TP-RST-022,CG-RST-004,cp_rs1_bank,x16,0
TP-RST-022,CG-RST-004,cp_rs1_bank,x17_31,0
TP-RST-022,CG-RST-004,cp_rs1_bank,x1_15,0
TP-RST-022,CG-RST-004,cp_rs2_bank,x0,0
TP-RST-022,CG-RST-004,cp_rs2_bank,x16,0
TP-RST-022,CG-RST-004,cp_rs2_bank,x17_31,0
TP-RST-022,CG-RST-004,cp_rs2_bank,x1_15,0
TP-RST-022,CG-RST-004,cr_rd_bank_dummy,x16_yes,0
TP-RST-022,CG-RST-004,cr_rd_bank_dummy,x17_31_yes,0
TP-RST-022,CG-RST-004,cr_rd_bank_dummy,x1_15_yes,0
TP-RST-023,CG-RST-004,cp_fwd_same_cycle,no,0
TP-RST-023,CG-RST-004,cp_fwd_same_cycle,yes,0
TP-RST-023,CG-RST-004,cr_fwd_bank,yes_x16,0
TP-RST-023,CG-RST-004,cr_fwd_bank,yes_x17_31,0
TP-RST-023,CG-RST-004,cr_fwd_bank,yes_x1_15,0
TP-RST-024,CG-RST-001,cp_first_event,debug_entry,0
TP-RST-024,CG-RST-001,cp_pending,debug_req,0
TP-RST-024,CG-RST-001,cp_pending,nmi_and_debug,0
TP-RST-024,CG-RST-001,cr_pending_first,debug_req_debug_entry,0
TP-RST-024,CG-RVFI-003,cr_dbg,yes_yes,0
TP-RST-025,CG-RST-001,cp_first_event,nmi_taken,0
TP-RST-025,CG-RST-001,cp_pending,nmi,0
TP-RST-025,CG-RST-001,cr_pending_first,nmi_and_debug_debug_entry,0
TP-RST-025,CG-RST-001,cr_pending_first,nmi_and_debug_nmi_taken,0
TP-RST-025,CG-RST-001,cr_pending_first,nmi_nmi_taken,0
TP-RST-025,CG-RVFI-003,cr_irq_kind,yes_yes_no,0
TP-RST-026,CG-RST-001,cp_pending,irq_enabled_later,0
TP-RST-026,CG-RST-001,cp_pending,none,0
TP-RST-026,CG-RST-001,cr_pending_first,irq_enabled_later_first_instr_retire,0
TP-RST-027,CG-RST-001,cp_first_order_one,yes,0
TP-RST-027,CG-RVFI-001,cp_order_step,first,0
TP-RST-028,CG-CHERI-001,cp_kind,id_misa,0
TP-RST-028,CG-CHERI-001,cp_misa_val,expected,0
TP-RST-029,CG-RST-001,cp_pending,irq_and_debug,0
TP-RST-029,CG-RST-001,cr_pending_first,irq_and_debug_debug_entry,0
TP-RST-029,CG-RST-002,cp_inflight,fetch_outstanding,0
TP-RST-029,CG-RST-002,cp_inflight,idle,0
TP-RST-029,CG-RST-002,cp_inflight,in_debug,0
TP-RST-029,CG-RST-002,cp_inflight,in_irq_handler,0
TP-RST-029,CG-RST-002,cp_inflight,in_wfi,0
TP-RST-029,CG-RST-002,cp_inflight,load_outstanding,0
TP-RST-029,CG-RST-002,cp_inflight,store_outstanding,0
TP-RST-029,CG-RST-003,cp_pipe_state,in_debug,0
TP-RST-029,CG-RST-003,cp_pipe_state,in_handler,0
TP-RST-029,CG-RST-003,cp_pipe_state,in_wfi,0
TP-RST-029,CG-RST-003,cr_trans_pipe,on2inv_empty,0
TP-RST-029,CG-RST-003,cr_trans_pipe,on2inv_id_busy,0
TP-RST-029,CG-RST-003,cr_trans_pipe,on2off_in_debug,0
TP-RST-029,CG-RST-003,cr_trans_pipe,on2off_in_handler,0
TP-RST-029,CG-RST-003,cr_trans_pipe,on2off_in_wfi,0
TP-RVFI-001,CG-RVFI-001,cp_halt,zero,0
TP-RVFI-001,CG-RVFI-001,cp_ixl,rv32,0
TP-RVFI-002,CG-RVFI-001,cp_valid_gap,g1,0
TP-RVFI-002,CG-RVFI-001,cp_valid_gap,g2,0
TP-RVFI-002,CG-RVFI-001,cp_valid_gap,g3_plus,0
TP-RVFI-003,CG-RVFI-001,cp_order_step,one,0
TP-RVFI-003,CG-RVFI-001,cr_kind_trap,i32_yes,0
TP-RVFI-003,CG-RVFI-001,cr_kind_trap,zcmp_uop_no,0
TP-RVFI-004,CG-RVFI-001,cp_insn_kind,c16,0
TP-RVFI-004,CG-RVFI-001,cp_insn_kind,i32,0
TP-RVFI-004,CG-RVFI-001,cp_insn_kind,zcmp_uop,0
TP-RVFI-004,CG-RVFI-001,cr_kind_trap,c16_no,0
TP-RVFI-004,CG-RVFI-001,cr_kind_trap,i32_no,0
TP-RVFI-005,CG-RVFI-001,cp_halt,zero,0
TP-RVFI-005,CG-RVFI-001,cp_trap,no,0
TP-RVFI-005,CG-RVFI-001,cp_trap,yes,0
TP-RVFI-005,CG-RVFI-004,cp_cause,breakpoint,0
TP-RVFI-005,CG-RVFI-004,cp_cause,ecall_m,0
TP-RVFI-005,CG-RVFI-004,cp_cause,ecall_u,0
TP-RVFI-005,CG-RVFI-004,cp_cause,illegal,0
TP-RVFI-005,CG-RVFI-004,cp_cause,instr_access_fault,0
TP-RVFI-005,CG-RVFI-004,cp_cause,load_fault,0
TP-RVFI-005,CG-RVFI-004,cp_cause,store_fault,0
TP-RVFI-005,CG-RVFI-004,cp_ebreak_kind,na,0
TP-RVFI-005,CG-RVFI-004,cp_mode,m,0
TP-RVFI-005,CG-RVFI-004,cp_mode,u,0
TP-RVFI-005,CG-RVFI-004,cp_next_pc_is_vector,yes,0
TP-RVFI-005,CG-RVFI-004,cp_pmp_or_bus,na,0
TP-RVFI-005,CG-RVFI-004,cp_stage,id,0
TP-RVFI-005,CG-RVFI-004,cp_stage,wb,0
TP-RVFI-005,CG-RVFI-004,cr_cause_stage,breakpoint_id,0
TP-RVFI-005,CG-RVFI-004,cr_cause_stage,ecall_m_id,0
TP-RVFI-005,CG-RVFI-004,cr_cause_stage,ecall_u_id,0
TP-RVFI-005,CG-RVFI-004,cr_cause_stage,illegal_id,0
TP-RVFI-005,CG-RVFI-004,cr_cause_stage,instr_access_fault_id,0
TP-RVFI-005,CG-RVFI-004,cr_cause_stage,load_fault_wb,0
TP-RVFI-005,CG-RVFI-004,cr_cause_stage,store_fault_wb,0
TP-RVFI-006,CG-RVFI-001,cp_intr,no,0
TP-RVFI-006,CG-RVFI-001,cp_intr_kind,irq,0
TP-RVFI-006,CG-RVFI-001,cp_intr_kind,nmi,0
TP-RVFI-006,CG-RVFI-001,cp_intr_kind,nmi_int,0
TP-RVFI-006,CG-RVFI-001,cp_intr_kind,none,0
TP-RVFI-006,CG-RVFI-001,cp_pc_continuity,discontinuous_debug,0
TP-RVFI-006,CG-RVFI-001,cr_intr_cont,no_discontinuous_after_trap,0
TP-RVFI-006,CG-RVFI-001,cr_intr_cont,no_discontinuous_debug,0
TP-RVFI-006,CG-RVFI-001,cr_intr_cont,yes_discontinuous_intr,0
TP-RVFI-007,CG-RVFI-001,cp_ixl,rv32,0
TP-RVFI-007,CG-RVFI-001,cp_mode,m,0
TP-RVFI-007,CG-RVFI-001,cp_mode,u,0
TP-RVFI-007,CG-RVFI-001,cr_mode_trap,m_no,0
TP-RVFI-007,CG-RVFI-001,cr_mode_trap,u_no,0
